NUMERO_FACTURA;FECHA_COMPRA;VALOR;DESCUENTO;IVA;VALOR_TOTAL;SUCURSAL_NOMBRE;SUCURSAL_CIUDAD;SUCURSUAL_DIRECCION;CORREO_CLIENTE
554007;2018-10-15;851462;17;3;9494301;Dayton;Sanhe;1767 Sage Trail;xklineio@yahoo.com
638788;2018-09-15;213594;19;3;5540402;Village Green;Carleton-sur-Mer;83708 Leroy Place;lwhitcherip@mit.edu
416611;2018-08-08;215701;42;2;8522604;Lunder;Miłakowo;93 Boyd Junction;pchantleriq@tumblr.com
388074;2018-10-31;70670;47;2;9082449;Duke;Linglong;645 Russell Trail;lyureninir@ihg.com
336478;2018-02-25;534206;44;1;6862392;Judy;Lab;11675 Sloan Trail;klenormandis@bbb.org
580381;2018-05-05;373763;9;5;5059718;Lunder;Qianpai;992 Daystar Plaza;lglassupit@trellian.com
786968;2018-11-30;801441;10;1;1307653;Sunbrook;Eustaquio Lopez;15 Meadow Ridge Crossing;sogleiu@yandex.ru
15282;2018-09-18;713614;39;2;1435783;Marcy;Semīrom;9454 Grim Crossing;mtrengroveiv@trellian.com
580357;2018-06-14;738145;52;1;9327333;Erie;Foz Sousa;2960 Talmadge Junction;kbargiw@nhs.uk
106388;2018-10-12;945201;3;2;8772157;Homewood;Klayusiwalan;75998 Northview Drive;gguilleix@hao123.com
510145;2018-02-05;980891;30;2;6005555;Mayer;Karangbalong;6 Dapin Avenue;gjendrichiy@dot.gov
135524;2018-10-30;753278;3;1;8844807;Carberry;Hengshan;8765 Holy Cross Alley;wtamesiz@omniture.com
369413;2018-07-27;666895;56;1;4780026;Barnett;Galitsy;436 Reindahl Avenue;arobicj0@va.gov
236258;2018-05-28;598341;51;4;3508270;Dakota;Zuocun;3325 Logan Hill;swestripj1@opensource.org
46068;2018-01-26;355091;15;1;3285976;Red Cloud;Shunde;58184 Manley Drive;bschiellj2@ibm.com
585425;2018-06-16;391462;16;5;432844;Barnett;Daja;5621 Annamark Place;cjacklingj3@go.com
436153;2018-05-09;779779;17;1;910706;Colorado;Oromocto;06779 Ridge Oak Park;dscafej4@diigo.com
504653;2017-12-06;460984;49;2;9808548;Susan;Socabaya;13988 Prairie Rose Way;wsumpnerj5@etsy.com
150346;2018-06-08;480164;47;1;2058532;Hanover;Mbinga;6377 Tennessee Place;kdillistonj6@sakura.ne.jp
537068;2018-04-20;985065;30;4;8929163;Crowley;Brejieira;9189 Elmside Terrace;adulinj7@loc.gov
51144;2018-11-12;577750;7;5;457241;Graceland;Vydreno;90 Lighthouse Bay Court;phusherj8@cyberchimps.com
254416;2018-08-25;637;13;5;8088128;Mosinee;Dunhao;35094 Elmside Crossing;awallagej9@pagesperso-orange.fr
162978;2018-04-11;934576;55;4;4413061;Warbler;Luntai;97 Clove Place;ekefordja@wunderground.com
505631;2018-07-04;332672;33;2;1705475;Logan;Ordino;2022 Lindbergh Lane;mbimrosejb@berkeley.edu
485688;2018-05-31;487195;57;5;6234788;East;Anticala;7889 Lyons Point;ewelbelovejc@phpbb.com
989484;2018-10-03;544368;13;2;4559562;Jay;Argenteuil;661 1st Center;aquintonjd@smugmug.com
321495;2018-01-20;593157;57;4;2685594;Myrtle;Cimanggu;01316 Ohio Avenue;ldoberje@twitter.com
976136;2018-04-19;150120;2;1;9676248;Magdeline;Roanne;35870 Chinook Road;lrammjf@java.com
508889;2018-10-10;36748;24;5;5546978;Burrows;Jiaoqiao;3 Havey Road;lmorajg@sogou.com
505164;2018-09-04;297927;48;4;917900;Swallow;Saint-Maurice-l'Exil;88183 Colorado Center;zrylattjh@adobe.com
445439;2018-01-31;552149;50;2;9496013;Forest;Pantanal;58922 Longview Trail;mberryannji@yelp.com
699493;2018-11-13;252387;5;5;6090209;Manitowish;Baiyangwan;18 Meadow Valley Park;cswansburyjj@cbsnews.com
830827;2018-05-30;79387;13;5;9246676;Blackbird;Suqiaoxiang;67497 Village Trail;groisenjk@jalbum.net
349103;2018-08-12;661142;21;5;7503390;Birchwood;Henglishan;99 Carioca Point;vmicheletjl@tripod.com
177883;2018-07-05;966599;20;2;6436595;Park Meadow;Nagrak;287 Mendota Road;tdiceyjm@histats.com
736707;2018-02-26;295220;35;2;6414480;Westridge;Pasireurih;6835 Petterle Drive;gpeakejn@vk.com
249002;2018-05-12;745149;7;3;589674;Longview;Pilar;50335 Laurel Circle;jpayjo@newyorker.com
268028;2018-08-03;558137;26;4;3067157;Badeau;Sinacaban;56 Duke Crossing;hmansuerjp@ted.com
379717;2018-05-25;753462;51;2;6500233;Hazelcrest;Kadudampit;81334 Vahlen Point;zdupoyjq@posterous.com
242413;2018-05-18;506011;8;1;236776;Northland;Tha Muang;27 Granby Drive;bbruninijr@utexas.edu
770836;2018-05-08;798883;43;2;8782444;Rigney;Vil’nyans’k;2315 Rockefeller Park;jlackingtonjs@tuttocitta.it
154925;2018-02-02;581417;52;5;3413519;Dryden;Tanggu;342 Di Loreto Avenue;ashielljt@booking.com
353819;2017-12-08;134751;17;3;6664981;Express;Monte;4 Grim Place;tjobbingju@examiner.com
972744;2018-05-29;970967;20;4;8124216;Londonderry;Vayk’;11 Cody Pass;ljenkjv@howstuffworks.com
572319;2018-07-20;387839;52;1;919089;Mifflin;Dal’neye Konstantinovo;83 Maryland Parkway;nrowlingsjw@imdb.com
37870;2018-09-22;978142;46;4;2194497;Bashford;Langkou;44971 Anhalt Junction;jgionettittijx@virginia.edu
791060;2018-07-23;28182;13;2;9178065;Northport;Karangsuko;8571 Carioca Crossing;eheberdenjy@newyorker.com
826568;2018-08-01;407362;22;1;1054535;Mendota;Dutsin Ma;24 Spenser Way;gweighelljz@slate.com
273008;2018-06-23;839944;4;3;9106025;Northview;Liutao;709 Marcy Point;vasplenk0@biblegateway.com
654315;2018-11-20;143523;26;2;781564;Harper;Taoyuan;71 Helena Alley;bbeekmannk1@imdb.com
381689;2018-02-12;816126;43;2;6960491;Claremont;New Haven;01026 Hovde Drive;kdowsek2@example.com
299260;2018-09-09;880381;47;5;8995908;Miller;Carvalhal;0 Sunbrook Point;ddudsonk3@flavors.me
53503;2018-03-28;494772;29;4;817687;Eastlawn;Baisha;5 Summit Junction;cklarzynskik4@unblog.fr
570664;2018-02-04;208843;47;1;179067;Harper;Novozavidovskiy;4105 Jay Avenue;gposseltk5@stanford.edu
85902;2018-10-13;948693;21;3;3864289;Oakridge;Albuquerque;32 Parkside Court;llawransonk6@cmu.edu
230962;2018-08-13;571441;21;5;301806;Kinsman;Ribeiro;7964 Ruskin Plaza;nhannonk7@artisteer.com
26724;2018-03-21;223568;14;2;8438929;Carey;Juazeiro do Norte;79 Hazelcrest Terrace;kbeckenhamk8@theguardian.com
904434;2018-11-10;518365;26;2;7651803;Grover;Kropachëvo;00096 Sauthoff Junction;lhedneyk9@furl.net
766422;2018-08-06;824560;30;3;2130987;Oak;Zhanghua;40 Beilfuss Plaza;cimlawka@wikipedia.org
108455;2018-01-14;570575;42;5;5064807;Carey;Viradouro;89 Gerald Avenue;bkubalakb@canalblog.com
201870;2018-09-14;588748;38;5;3269119;Onsgard;Ejidal;57212 Fair Oaks Circle;rlivseykc@eepurl.com
508480;2018-04-04;425184;6;1;6114583;Waubesa;Tangjiakou;0856 Sauthoff Park;lswyerkd@scribd.com
78403;2018-04-24;223826;23;3;5874611;Old Gate;Uzda;007 Gateway Plaza;kcrossmanke@baidu.com
812499;2018-07-18;522307;54;4;1037959;Kenwood;Mamer;28 Killdeer Drive;bbarnishkf@devhub.com
488612;2018-06-21;741009;30;3;256190;Forest Run;Gujiang;656 Fremont Terrace;cboothmankg@photobucket.com
19242;2018-11-26;873146;25;5;2142562;West;Dakhla;41049 Cherokee Place;arulfkh@cocolog-nifty.com
11031;2018-07-22;831799;59;4;9287737;Raven;Kandahār;75 Holy Cross Parkway;fswithenbyki@vistaprint.com
252485;2018-02-18;238060;30;3;2177229;Mallory;Jixi;3 Ridge Oak Street;tvendittikj@1688.com
348043;2018-05-20;252549;39;5;4306780;Valley Edge;Řehlovice;586 Oak Street;oamsdenkk@wikimedia.org
654012;2018-07-02;14846;8;5;5573237;Graceland;Drachten;029 Hoffman Court;lbaymankl@squidoo.com
265671;2018-03-19;586643;5;2;1569201;Mandrake;Trzciana;77 Cardinal Street;scubuzzikm@unicef.org
135146;2018-09-08;93131;50;1;7535634;Amoth;Qarshi;7 Hintze Street;msturrockkn@weebly.com
839541;2018-05-06;91932;1;3;5598313;Stuart;Wanquan;26 Mallory Hill;bplattsko@yahoo.com
158824;2018-07-29;893513;59;1;8152050;Prentice;Regimin;1757 Eastwood Court;bbrixeykp@spiegel.de
776021;2018-07-04;493700;36;2;5073460;Helena;Corralito;87765 Chive Junction;bickeringillkq@hp.com
662818;2018-04-05;299700;20;5;2652923;Anderson;Portela;62496 Burning Wood Trail;baspeykr@blogger.com
683533;2018-06-05;47155;59;3;2279018;Elgar;Uruobo-Okija;431 Cardinal Alley;kkrinkks@skype.com
5073;2018-10-27;439399;32;4;9359036;Clarendon;Ban Ko Lan;7326 West Circle;hbrunrothkt@a8.net
505654;2017-12-09;90755;25;1;1644670;Springs;Penghua;775 School Avenue;jphilliphsku@europa.eu
603553;2018-10-17;548253;56;1;1394692;Shoshone;General Roca;0967 Arapahoe Plaza;ahachardkv@adobe.com
502675;2018-03-15;613107;51;5;4889528;Sunnyside;Xiongzhou;59 Milwaukee Crossing;ldreinikw@diigo.com
760222;2018-11-07;331501;6;4;4681622;Forest Dale;Nuasepu;875 Express Crossing;nyoullkx@weebly.com
113999;2018-06-24;469259;39;1;2857839;Dorton;Ajuy;62 Farragut Junction;ppittfordky@typepad.com
665906;2018-09-10;821757;26;3;2083649;Oakridge;Ostružnica;34 Pepper Wood Junction;ncoomerkz@sun.com
586738;2018-11-16;876045;41;4;7693921;Merrick;Am Djarass;3402 Eliot Trail;mstonebanksl0@dot.gov
86665;2018-08-13;845922;50;2;6187944;Pennsylvania;Amboise;9333 Dakota Circle;hgamagel1@epa.gov
948307;2018-06-26;984263;37;4;5250144;Autumn Leaf;Dallas;46 Surrey Road;hnewgroshl2@wufoo.com
910597;2018-05-20;81288;2;3;4157773;Southridge;Novalja;650 Darwin Pass;uferneleyl3@godaddy.com
71119;2018-11-29;258709;21;3;5885293;Milwaukee;Tarrafal de São Nicolau;29 Colorado Court;eivainl4@google.it
339518;2018-04-11;538031;38;5;5315186;Oak Valley;Huaxijie;25535 Sugar Circle;rmassimil5@microsoft.com
867635;2018-11-30;166747;17;5;9926499;Fuller;Bergen;02 Badeau Parkway;abrandell6@wp.com
93248;2018-05-25;986179;52;1;722245;Haas;Cumadcad;587 Kennedy Pass;dbensleyl7@google.pl
719365;2018-02-28;19468;17;3;4470474;Longview;Nagbukel;6039 Manley Alley;hgammidgel8@mayoclinic.com
940073;2018-03-14;293405;34;2;4479969;Fremont;Plavsk;1443 Chive Center;staaffel9@altervista.org
338333;2018-11-16;883706;29;2;9706000;Ridge Oak;Balesari;6 Truax Way;gbehrla@sitemeter.com
487798;2018-06-09;376106;57;2;6682336;Eggendart;Succha;1 Susan Junction;cmquharglb@fema.gov
781051;2018-04-14;692668;17;1;9338234;Dorton;Heishan;547 Victoria Road;htrencherlc@t-online.de
523832;2017-12-20;766455;11;4;4415654;Prairieview;Yanbei;0 Nelson Trail;lgliddonld@yahoo.co.jp
185573;2018-02-08;831804;14;1;3188098;Kennedy;Tomado;3 Carberry Plaza;msommerscalesle@purevolume.com
982752;2018-03-09;828680;19;5;912359;Golf Course;Elias Fausto;16 5th Center;aparfittlf@ihg.com
589023;2018-02-01;210798;37;3;4894692;Little Fleur;Nhà Bè;83 Corry Alley;dgallandrelg@elpais.com
368936;2017-12-23;40459;31;1;6268330;Kingsford;Banjaranyar;6 Fulton Street;drutiglianolh@theguardian.com
138350;2018-11-26;888264;48;5;1579655;Clyde Gallagher;Kugesi;04 Sachs Road;challiwellli@163.com
576325;2018-11-26;815998;8;3;1104317;Declaration;Guniushan;71422 Ridgeview Way;psenchenkolj@sogou.com
614414;2018-03-07;230189;49;4;9601329;Hayes;Oakland;798 Vermont Lane;cbrimilcomelk@prlog.org
333650;2018-01-29;308657;43;5;7913193;Anthes;Meia Via;005 Thackeray Center;jfrobisherll@etsy.com
184310;2018-08-27;452717;21;2;7183865;Eastwood;Nong Phok;6836 Old Gate Drive;chartburnlm@youku.com
38166;2018-08-12;396921;13;4;3455200;Arizona;Elefsína;9771 Muir Court;imclardieln@tmall.com
128219;2018-10-22;85272;37;2;5778844;Old Shore;Darpas;46846 Memorial Street;smatskivlo@wikispaces.com
613263;2018-03-12;226517;24;5;1561744;Sage;Mboto;5590 Bellgrove Way;salveylp@dailymail.co.uk
726925;2018-03-25;831162;46;4;8698199;8th;Morelos;55628 Washington Lane;fmatveikolq@netlog.com
688118;2018-06-25;664978;45;5;9459088;Fuller;Linköping;38 Hollow Ridge Circle;iparminterlr@princeton.edu
89497;2018-05-24;156246;50;1;4850695;Darwin;Bayanan;9060 Monica Hill;nloffells@w3.org
439542;2018-03-10;894531;39;1;9174747;Hovde;Pajagan;11 Corscot Junction;mclaricoateslt@hostgator.com
952131;2018-02-05;133574;12;4;5771828;Eagle Crest;Almeirim;4 Clove Alley;driboulu@auda.org.au
907607;2017-12-16;508948;15;2;150846;Mcbride;Ayna;83350 Parkside Lane;dilyuninlv@auda.org.au
776650;2018-10-01;919490;25;4;6773760;John Wall;Battaramulla South;21675 Portage Way;athomazetlw@livejournal.com
279791;2018-04-27;244279;30;2;3552589;Havey;Nuevitas;77 Sheridan Drive;oguillfordlx@mit.edu
646487;2017-12-23;850625;21;4;684477;Delaware;Pantian;18 Waxwing Center;dloughreyly@whitehouse.gov
568483;2017-12-24;163723;55;5;7515713;Aberg;Marseille;11 Moulton Center;ihindenbergerlz@tmall.com
729728;2018-09-17;414666;2;5;8789212;Chinook;Kuzhuping;2736 Carey Terrace;grawlesm0@ovh.net
369735;2018-08-25;501600;59;4;4239419;Crest Line;Xiakouyi;875 Mosinee Avenue;lhasardm1@pagesperso-orange.fr
547559;2018-04-03;126393;46;1;3463238;Union;Callanca;3 Sundown Junction;cbwym2@posterous.com
284407;2018-05-25;599939;59;4;32194;3rd;Pereslavl’-Zalesskiy;0 Leroy Street;adeinhardtm3@nationalgeographic.com
48161;2017-12-23;677154;43;2;729102;Esch;Boden;43020 Farmco Point;alicasm4@clickbank.net
830961;2018-09-10;124116;15;5;9632052;Vermont;Kuching;298 Delladonna Place;wmaccaigm5@angelfire.com
640666;2018-02-17;159323;34;1;6021791;Stang;Pataypampa;47 Randy Pass;kkarpenkom6@miibeian.gov.cn
747435;2018-07-29;894168;6;2;8328738;Warbler;Peachland;006 New Castle Terrace;pditchburnm7@theglobeandmail.com
916781;2018-03-24;237891;33;4;9840427;Dayton;Vale Flores;3232 Namekagon Terrace;aaldhamm8@buzzfeed.com
231165;2017-12-25;544148;4;4;5792372;Pankratz;Hisings Kärra;40 Sullivan Terrace;blivickm9@geocities.jp
287204;2018-10-27;430632;16;3;6452535;Kinsman;Suchy Dąb;4 Ohio Street;vchesserma@shinystat.com
702399;2018-06-26;346481;7;4;108598;Sheridan;Chervone;85874 Mockingbird Center;sbanfieldmb@miibeian.gov.cn
865973;2018-10-28;556253;8;1;2627859;Schmedeman;Nové Sedlo;68293 Cambridge Road;bheathcotemc@time.com
586873;2018-09-07;948831;33;3;5888370;Mendota;Santa Rosa de Copán;88 Mariners Cove Point;jmertonmd@kickstarter.com
80348;2018-11-04;748277;40;1;3656309;Calypso;Gaotai;0 Sundown Circle;etoppesme@friendfeed.com
780671;2018-04-09;806072;13;5;4197324;Calypso;Studénka;0644 Scoville Junction;mhegleymf@ebay.com
844450;2018-01-11;17582;56;3;9315787;Leroy;Duqiong;852 Mallard Circle;aheyfieldmg@cargocollective.com
432101;2018-01-03;962805;49;1;2230263;Garrison;Priboj;921 Hintze Street;mbeesemh@abc.net.au
995073;2017-12-20;35088;25;5;820411;Prentice;Beiqiao;324 Arizona Trail;scanadasmi@vinaora.com
752575;2018-03-27;612893;21;4;1363096;Sullivan;Lucan;66 Golf Course Court;mhanselmannmj@php.net
108754;2018-03-27;802190;0;3;9918485;Annamark;Casais;5 Village Green Crossing;sgriffittsmk@ftc.gov
888989;2018-06-18;470070;59;1;1417837;Lake View;Hepu;29534 Jenna Alley;frosenblumml@globo.com
389504;2018-10-28;398763;24;3;5636821;Summit;Alpatovo;9135 West Lane;rfaradaymm@virginia.edu
664141;2018-02-08;914394;6;4;8039871;Jay;Jaciara;760 Merry Avenue;wkeynesmn@flavors.me
921281;2018-06-12;122790;16;2;4269088;Morrow;Żabno;73612 Schiller Drive;croomemo@addthis.com
314380;2018-08-19;620692;1;2;9861451;Tony;Svetogorsk;46802 Farwell Point;noleksiakmp@ebay.com
849985;2018-07-23;452248;42;4;6128307;Clyde Gallagher;Lecong;27 Superior Hill;ttrussemq@amazonaws.com
843118;2018-07-30;975237;45;2;4475382;Vernon;Příbram;2 Nevada Park;lspillardmr@japanpost.jp
739858;2018-10-10;314666;29;1;5043319;Pierstorff;Gaoping;16 Dayton Road;crolfms@nhs.uk
208754;2018-06-17;826106;2;3;801037;Blaine;Reriz;28 Hansons Crossing;gporchermt@bbb.org
651457;2018-08-28;265895;29;2;3880178;Bluejay;Qijing;713 Service Avenue;pzukermu@wikipedia.org
327670;2018-06-16;778292;4;5;2851326;American;Jinchuan;26 Boyd Way;bborghesemv@apache.org
567307;2018-03-07;132085;8;2;9863419;Myrtle;Aco;956 Gale Drive;okendallmw@indiegogo.com
138917;2018-05-11;653265;23;4;3291228;Amoth;Lieqiao;80855 Emmet Place;nrignallmx@sourceforge.net
864671;2018-08-10;977792;24;5;7128897;Mitchell;Gabasumdo;0221 Arizona Way;wdoggrellmy@drupal.org
838683;2018-07-20;297844;6;2;9423783;Lien;Örgön;157 Manley Hill;brofemz@ning.com
209144;2018-02-15;220678;43;5;7178508;Miller;Nanjing;9 Park Meadow Circle;ftruinn0@studiopress.com
478814;2018-08-20;737146;56;4;2711178;Ramsey;Rebe;3469 Dottie Crossing;fcoronasn1@amazonaws.com
989604;2018-06-21;539768;59;5;5999156;New Castle;Piškorevci;17434 Norway Maple Way;edearann2@squidoo.com
896152;2018-09-14;591885;23;1;8948098;Barby;Wilmington;4284 Bluestem Pass;codyn3@51.la
39412;2018-05-22;626768;59;4;7220489;Manitowish;Longaví;8751 Evergreen Street;kgabrielin4@unicef.org
423985;2018-01-18;247449;55;2;1518713;West;Bera;66 Loeprich Drive;apentinn5@i2i.jp
223757;2018-09-06;502927;34;5;6999724;Roxbury;Iwade;55076 Hanover Avenue;icramen6@theatlantic.com
702651;2018-02-02;465753;34;3;7093189;Darwin;Yanzhou;0046 Hauk Junction;hudeyn7@gnu.org
151461;2018-08-05;810932;13;2;7322884;Daystar;Kalávryta;75159 Scott Place;cfurmongern8@scribd.com
181584;2018-02-16;496369;6;4;602869;Cascade;Poroshkovo;47355 Grayhawk Junction;amerrelln9@cocolog-nifty.com
626400;2018-02-26;821209;60;4;1333411;Fisk;Despotovac;6720 Vera Hill;akanterna@ucsd.edu
243504;2018-06-08;887742;45;1;662488;Continental;Vidnoye;3297 Sundown Hill;ddouglasnb@youtube.com
570791;2018-11-06;307716;21;1;7530825;Kennedy;Aurora;3 Talmadge Terrace;pmcgonnellnc@joomla.org
615808;2018-10-13;130038;4;3;6083835;Loftsgordon;Lavradio;1 Esch Crossing;jbythwaynd@china.com.cn
874579;2018-04-02;654331;15;3;3682726;Buena Vista;Canomoy;07181 Bluestem Drive;jdaniaudne@narod.ru
347928;2018-06-28;369994;36;5;5116830;Almo;Beiyang;311 Service Street;uwhissellnf@elegantthemes.com
737835;2018-10-03;310068;20;1;7499992;Birchwood;Esmeraldas;87060 Nelson Parkway;mjeenesng@mapquest.com
389177;2018-01-29;783690;15;1;6180661;Lawn;Dawangzhuang;01516 Sutteridge Circle;bcrookesnh@pinterest.com
240440;2018-09-20;966786;6;4;331298;Dottie;Tangwang;123 Holy Cross Hill;lreinertni@dyndns.org
661527;2018-10-08;804810;9;2;7304897;Warrior;Zwolle;4068 Norway Maple Drive;cmixernj@stanford.edu
23009;2018-10-24;612997;39;2;9036106;Crest Line;Cibitung;84 Bluejay Way;jmccannnk@nbcnews.com
854244;2018-09-23;577297;53;2;9542598;Utah;Baraba;961 Scott Lane;tfairhallnl@jalbum.net
669906;2018-07-21;88655;25;2;4091406;Fremont;Kstovo;0404 Toban Crossing;ddivinynm@salon.com
516391;2018-03-12;731441;44;2;210483;Summerview;Telmin Suma;891 Brentwood Terrace;meathertonnn@google.cn
766279;2018-06-29;121393;40;4;949747;Forest Dale;Xanxerê;5531 Hanson Avenue;csommerscalesno@privacy.gov.au
513686;2018-08-20;479272;15;3;9322746;Westport;Louriceira;36 Luster Junction;othaimnp@dropbox.com
541982;2018-06-10;884212;56;1;5794222;Nevada;Maketu;94 Farmco Street;hcrockfordnq@statcounter.com
872777;2018-10-23;20628;43;1;2935024;Twin Pines;Shuikou;9865 Caliangt Hill;smarrenr@freewebs.com
691825;2018-10-07;544524;41;2;4517915;Sage;Hastings;73766 Truax Parkway;lduberryns@tamu.edu
366319;2018-11-21;916944;40;4;3324877;Huxley;Baitu;99 Michigan Lane;dedgsonnt@clickbank.net
947556;2018-11-10;680408;28;3;7879891;Anzinger;Zhushan;539 Thierer Avenue;tshanklenu@github.io
502660;2018-10-19;759564;60;2;73258;Dawn;Nurmo;02494 Dayton Point;fandrenv@angelfire.com
626722;2018-10-18;658753;43;1;6483084;Briar Crest;Kebonkalapa;429 Norway Maple Street;warltnw@addthis.com
283408;2018-11-01;282851;54;1;4498299;Jackson;Tierra y Libertad;01 Crest Line Trail;wbowditchnx@ucla.edu
621734;2018-09-01;887601;9;3;6738927;Del Mar;Kasoa;68 Pankratz Lane;cmcilherranny@list-manage.com
981442;2018-10-17;503987;41;4;960873;Eagan;Lavaur;46553 Blaine Lane;jflowernz@unc.edu
481030;2018-05-28;868197;27;5;5142194;Emmet;Nova Odessa;8308 Becker Junction;jberingero0@liveinternet.ru
731863;2018-05-10;571231;0;2;6445206;Southridge;Ayna;409 Maryland Parkway;porteso1@domainmarket.com
220556;2018-06-04;526096;2;5;4888879;Valley Edge;San Pascual;8 Jenna Alley;cmadnero2@seesaa.net
507925;2017-12-27;31644;33;2;9024940;Huxley;Halmstad;97 Arrowood Place;llukianovo3@prweb.com
325954;2018-03-21;919580;54;3;8368133;Algoma;Liubo;8428 Green Ridge Hill;educrowo4@google.com.hk
906195;2018-04-06;849788;25;2;5428731;Corry;Dumlan;21433 Farmco Park;dscrivinero5@pen.io
349440;2018-11-30;809586;53;1;6614727;Norway Maple;Palermo;2 Riverside Trail;nwhildeo6@ebay.co.uk
980556;2018-08-14;257716;56;1;8633536;John Wall;Nässjö;7429 Spenser Drive;fboxeno7@virginia.edu
326487;2018-05-04;638234;40;4;371799;Washington;Himeji;26757 3rd Road;smaltmano8@rambler.ru
701022;2018-09-15;239611;32;4;7513957;Mitchell;Anyar;98357 Forster Drive;esinotto9@opensource.org
793807;2017-12-29;209843;60;4;3412415;Dixon;Avranches;2187 Nancy Alley;snatalieoa@tiny.cc
160274;2018-02-28;7943;36;2;8057691;Eastlawn;Nato;29588 Valley Edge Lane;cjoblingob@wikipedia.org
519783;2018-04-29;214873;3;5;8023788;Dwight;Arauá;57 Fairview Point;umelendezoc@sakura.ne.jp
281333;2018-10-24;912233;51;3;4915123;Barby;Longshan;449 Sutteridge Plaza;dwhithamod@amazonaws.com
458290;2018-09-10;756054;48;4;7975547;Morningstar;Marília;883 Westport Lane;aguildfordoe@bandcamp.com
824772;2018-10-05;295824;31;3;6930777;Loeprich;Mŭynoq;25149 Browning Trail;dbiasottiof@guardian.co.uk
243012;2018-02-13;42604;2;5;5925610;Declaration;Kisumu;6 Parkside Road;bwisemanog@ca.gov
372673;2018-05-30;928764;19;4;4419693;Johnson;Huaqiao;94 Butternut Junction;pcardenosaoh@nifty.com
340319;2018-01-28;479499;30;2;6613174;Forest Run;Munjul;8 Heath Terrace;kyakovlevoi@fotki.com
27541;2018-11-28;889926;16;3;4092491;Stoughton;Vale de Santarém;98 Onsgard Plaza;sgreschkeoj@biglobe.ne.jp
493656;2018-11-10;553102;17;2;1952842;Butterfield;Heishui;92 Claremont Road;mlukeok@google.com.hk
548291;2017-12-24;404769;16;1;4221298;Susan;Gunung Talang;85395 Hollow Ridge Trail;cpeareol@addthis.com
125738;2018-05-08;420760;17;1;1994337;La Follette;Trollhättan;7 Brentwood Plaza;dcrombom@un.org
505152;2018-02-28;500178;25;5;8242414;Carioca;Qingduizi;27 Rieder Street;tklaffon@lulu.com
968619;2018-07-11;232352;0;5;6012807;Eliot;Mojolampir;0 Forest Run Circle;emellersoo@sciencedaily.com
124079;2018-08-10;456849;43;4;34243;Parkside;Barra do Corda;38146 Twin Pines Place;gartinop@technorati.com
414680;2018-02-02;883294;24;4;4769039;Village;Weixin;95 Buena Vista Court;lizenoq@flavors.me
20629;2018-04-19;283378;6;1;1963700;Cascade;Vila Franca das Naves;58242 Miller Hill;swelleror@plala.or.jp
847290;2018-01-31;15361;8;5;5576965;Pond;Lindavista;07201 Lakeland Parkway;jkachelos@wufoo.com
362932;2018-06-11;239943;14;4;8432858;Boyd;Kota Kinabalu;68 Fairfield Parkway;fmacallanot@imageshack.us
